reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime
AY381YNDJISMD,B004I58ZVY,"Jimmie Smith ""Code Guy""","[0, 0]",Cut a few SIM cards to get straight talk Nokia e71 SIM cards or other full size SIM cards to work in the iPhone 4/4S or android devices.,5,Works,1362787200,"03 09, 2013"
A170L6QC874JNW,B004I58ZVY,Jinx,"[0, 0]",The sim card cutter cut was crude but it works well with my Nexus 4. But the sim card adapters are a bit too thick when using the cut card on my Galaxy Nexus.,3,Does its job,1366934400,"04 26, 2013"
A2FQ08CLTFE4WW,B004I58ZVY,johndoe13,"[0, 0]","There is a slot to slide in the normal sized SIM, and then press, but thicker SIMs (like the newer TMobile ones) require more effort. The biggest aggravation though is that the SIM guide is not snug, so every SIM comes out little differently, one cut made the microSIM unreadable in a microsim slot. The included adapters work, was able to use the mis-cut microSIM in a regular slot. Note- other reviewers have said the plastic adapter easily snags on slots where it is slid in, so I only used it in phones that let the adapter snap in.",3,"decent, but every cut is different",1388016000,"12 26, 2013"
A3CSZGXOQMPY3P,B004I58ZVY,"Jonathan Morales ""deitiphobia""","[0, 0]","Used the cutter twice and it worked perfectly.The adapters don't work at all. Impossible to get a Sim card to stay inside adapter without maybe some super glue. I instead just carefully placed my micro Sim into a standard slim slot and carefully lined it up so that it works. But it would probably move out of perfect spot after normal use and a few drops. Imperfect solution.Buy this for the cutter, not for the useless adapters. 5 stars for cutter. 1 star for adapters.",4,the cutter works great...the adapters are completely useless.,1370476800,"06 06, 2013"
A1NI0G1SKRF8S8,B004I58ZVY,jrcolon,"[0, 1]",very good very good very good very good very good very good very good v very goo very good very good very good very good very good very good very good v very goode very goodry goodde very goodry good,5,very good very good very good very good very good very good very good v very goode very goodry good,1357776000,"01 10, 2013"
A3PO545X7ISA1B,B004I58ZVY,kevin liu,"[0, 1]",very goodvery very good very good very good very good very very goodgood very goodvery good ha ha ha ha ha h a,5,very good,1357776000,"01 10, 2013"
A4NXH0TD48JJS,B004I58ZVY,"Konner Yu ""Konner""","[0, 0]","does what is claimed...cuts perfect micro sims...cleanly and smoothly.i do not suggest using the adapters:gets stuck in your sim tray when the sim pops out of the adapter while trying to remove the sim w/adapter from your phone/device and you are screwed unless you know how to remove it without damaging the sim tray and prongs.the adapters are crap and will only cause problems. I had to carefully use a utility knife to carefully lift the sim tray cover and coax this horrible adapter out of my phone and threw it right into the garbage.THAT BEING SAID:use your this sim cutter and use the outer part of your sim cards housing that the noosy kept inside after popping out the micro sim and use the housing left over as its natural adapter,. (see my uploaded pictures on howI used the noosy and my sim cards outer housing as its natural adapter)this adapter is horrible quality....bottom line but I didnt buy this sim cutter for its adapters, just are included so no big deal at least for me being that I was able to save my sim tray.As for the cutter itself...does the job nicely, clean cuts without having to file down and of the edges.would recommend cutter!but suggest not using the included adapters.see my uploaded photo on how I used my sims original housing as an adapter to go from standard to micro sim...once you pop out the micro sim from the cutter, use the housing left over to pop it back in and use as standard size sim",5,awesome,1357516800,"01 07, 2013"
A23658VDLAHOY3,B004I58ZVY,Larry K. Dockall,"[0, 0]","A bit apprehensive about cutting a SIM card but I needed to whittle one down for an unlocked iPhone4.  It works as stated, no problem.",4,It Worked!,1368748800,"05 17, 2013"
A378SKHGPNY11,B004I58ZVY,ltnorham,"[0, 0]","I ordered this from seller Rapid Orders. I'm in California and it arrived in 6 days including a weekend. It works fine.There are no instructions. You basically slide the card into the cutter in the direction as pictured on the top of the cutter. (You want the little notched corner to remain in the same corner after cutting.) I used it with a T-mobile sim card and the gold contact portion just barely cleared the cut area with no margin. The cut is not super-clean; there was a bit of raggedness but it still works fine in the phone.I knocked off 1 star because it doesn't cut super-cleanly and it only came with 1 adapter, not 4. Not that it really matters because, as other reviewers have noted, the adapter looks pretty flimsy and useless. But if it says it includes 4 it should include 4.  Other than that, it's nothing fancy but it works.",4,Kachunk and you have a micro-sim,1344556800,"08 10, 2012"
A15FQ6SZDYOIHK,B004I58ZVY,Manu,"[0, 0]",great for transforming regular sized sim cards to micro sized sim card...the regular and micro sized sim cards are the same thing... you are just basically cutting the excess plastic around the chip,4,does the work,1368057600,"05 09, 2013"
ASOOYVBM0UTF1,B004I58ZVY,"Mark Heffernan ""Mark Heffernan""","[0, 0]","Yeah you read that right, and asking yourself HOW can this get 4 stars when it broke his phone.The SIM cutter is awesome.  A littler pressure and your micro SIM is now a nano SIM... that easy.  This feature and price earned 5 stars.Now -1 star:  DO NOT USE THE SIM ADAPTERS!!!!  I tried one and couldn't get it into my Blackberry.  I tried a second and no go.  I tried wiggling a third in there and &#34;pop&#34; &#34;ding ding...&#34; two of the metal contacts inside the SIM reader broke off.  I got the phone fixed but REALLY!?  It's because the adapters have a backing on them and will basically NEVER fit and SIM reader i know - you need to get a backless adapter like the KAISI (works perfectly for me) which is metal and doesn't have a back so the SIM is flush.",4,Cutter is a hardware marvel - SIM adapters BROKE MY PHONE,1398384000,"04 25, 2014"
A1GK0VRWY7I3D1,B004I58ZVY,Matthew Dyer,"[0, 0]",used this product to chop my old iphone 3gs sim card down into a smaller one to fit my newly acquired 4s which was gifted down to me. I would definitely recommend this product,5,great,1359590400,"01 31, 2013"
AK0ZXIGNI0RQ3,B004I58ZVY,Michael N,"[0, 0]","It has one job and it does it well.  However, the Mini SIM card itself shifts back and forth 1 millimeter or so within the puncher which could potentially result in a slightly offset Micro SIM punch.  Seeing as how the SIM card's metal contacts themselves are only about a millimeter wide, not sure if a millimeter shift in either direction would cause misalignment issues within the phone's slot.  I have one SIM and didn't want to find out, so I used a Googled image of a standard Micro SIM to align mine within the slot so that the proportions on either side of the metal contacts looked about right.Aside from that, it's a very solid metal construction and seems pretty well made.  Says it comes with 4 SIM adapters, mine came with 8 so that's an added bonus.",4,Does the job.. if you align it correctly,1389139200,"01 08, 2014"
A18VUCUEZBX7V5,B004I58ZVY,Mike C.,"[0, 0]","used it to cut a sim to micro sim and use it on iphone 4.  it works, but leaves a untrimmed edge that needs a little fixing.  the remaining part of the sim is stuck inside of the cutter and a little hard to remove with your bare hand.overall: it does the job, even though i'll probably never going it use it again, considering iPhone change it's sim card again...",3,"it works, and that's all",1371772800,"06 21, 2013"
A2JOIAJ45QR38E,B004I58ZVY,Milenko23,"[1, 1]","it works to a point, the problem is most phones that take a micro sim, it ejects it when you push it. When I cut a sim with this device it can leave rough edges and it wont allow the phone to eject it.",2,its ok,1356220800,"12 23, 2012"
ANM8LAV1J5FX5,B004I58ZVY,"Milo B. ""Milo""","[0, 0]",I love this sim cutter tool works greattttt i tried cutting it myself and after ruining my sim card was kinda pissed then saw this and got it and it worked great,5,Wow works great,1350086400,"10 13, 2012"
A3GY1DJETWB36F,B004I58ZVY,mimic,"[2, 3]",this item does not cut good at all.The sim card adapter does not work at all.The micro card sim card adapter does not even fit in the phone at all.,1,micro card cutter and sim adapter,1359849600,"02 03, 2013"
A3VHZC3WQ6IDVX,B004I58ZVY,moe,"[0, 0]",this mirco sim card cutter really cuts the big sims cards to a micro sim size without any damages. just make sure you save all of your contacts to the sim before transferring it and cut away,5,works really fine,1388620800,"01 02, 2014"
A1J3KDXXZR8TLS,B004I58ZVY,Mr. Sofa,"[0, 0]","The punch could use a bit more precision.The Sim card, when inserted, slides around inside and allows for me to punch a card that is wholly off center to the point that it wouldn't be usable in the device in question. That being said, with the trays that come with it, it is easily enough to mark the sim with a felt pen and line it up to the hole in the back.  Once properly aligned it punches well, easily shearing the microsim from the full size sim. It leaves a bit of a rough edge but you can easily fix that with the sandpaper you will need to thin the sim card, (just a smidgen off the top as they say).All in all it's OK.",3,It punches out micro sims from full sims,1380499200,"09 30, 2013"
A3VM7ZRRLYM10B,B004I58ZVY,mrxtc007_2k2,"[0, 0]",Product is as just described. Straight forward and simple to use! Make sure to align correctly and push down fast to get a clean cut.,5,Can't get more simple,1379808000,"09 22, 2013"
