reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime
A2QZY1FDO30535,B001BR1O74,M. Finnance,"[1, 1]","First off, I purchased this vest as a Christmas gift for a friend of mine. He has thoroughly enjoyed it during a couple of trips shooting since he received it, and has had zero complaints about it so far. This vest is highly adjustable (it fits a friend who is 5'10&#34; 160lbs as well as one who is 6'3&#34; 275lbs) with the modification of several straps, and though it hasn't been tested in any SWAT or combat situations, it appears quite well made and durable. The pocket placement is logical, and they are well sized for various magazines, flashlights, and other survival type gear.The stitching and zippers on this vest look solid, and this vest should stand up well to heavy duty range drills and Airsoft use (if thats your thing.) While you may want to spend more for something that is combat proven if you expect your life to be depending on this piece of equipment, this vest is a great value, and is sure to please a wide range of audiences.",4,Great for a range of activities,1357689600,"01 09, 2013"
A3B9DHWCMYQFD,B001BR1O74,"Michael Cast ""I don't waste time reviewing ba...","[0, 0]","I am very happy with this vest. It has secure closures on all the pockets (of which there are many). Comfortably padded. The material and construction, stitching and zippers are top shelf. There is a place for all tactical gear. Clips. Shells. Radio. Flashlight. Pepper spray. Cell phone, and more. And a nice size pouch on the back that you can pack almost anything into, and its on the outer side of the vests padding so nothing will dig into your back that you put in there.  The only downer was the magazine pouches are designed for AR magazines and are almost too short for AK magazines. But the Velcro is secure enough without the snap. Now, it says ' One Size Fits All' well,  this is true ...to a point. Yes it will adjust both in diameter, and in length. I am six foot, 210, 36 inch waist, and 52 inch chest. It fit fine. But I had to really  open it up. And the length fit as well after letting it down quite a bit. Now, you husky guys, if you have to shop at big and tall, this vest is not going to satisfy you. It will not sit right. Go to a larger vest. No offense intended. Just stating the facts.",5,Comfort. Durable. Top shelf construction.,1386028800,"12 3, 2013"
AV69EPZ1KUCWY,B001BR1O74,mike sanders,"[0, 0]",this is the first and only vest i use for airsoft it have everything you need in a vest and it will take a beating i hav had mine for about 2 years now and it is still in amazing shape,5,this is the only vest you will need,1376611200,"08 16, 2013"
A2MKWD9PM2BE6P,B001BR1O74,Mr. Biggs,"[0, 0]","I don't even know why I ordered this but  it's handy for the range, lots of pockets, fits very well.  Legit for the price, however you might as well thrown down some $$ and get a real BP Kevlar vest.",4,Just what it looks like,1363392000,"03 16, 2013"
A2S0F2OETFY4U6,B001BR1O74,Neon_Black,"[2, 2]","Tactical, paint ball, or zombie prep. This vest is rock solid. The pocket space is spot on. I own a 45,shot gun,and LRR (long range rifle) this vest accommodates all mags and rounds. You won't be let down.",5,The End Is Near!!!! j/k,1329264000,"02 15, 2012"
A344E23GZQRC41,B001BR1O74,number one nation,"[1, 1]","just arrived and I could not be happier with this purchase. It is exactly what was described in the ad. fits like a glove and I am tall and lean, so I thought it might hang on me,but with the adjustable shoulder straps it fits perfect. NICE JOB!",5,fantastic,1328832000,"02 10, 2012"
AARN2YOS4LRM1,B001BR1O74,ofcmcaree,"[3, 4]","GREAT, IM A BIG FAN OF UTG. THEY DIDNT HOLD BACK ANYTHING ON THIS JACKET. I WAS HOPING IT WOULD FIT ME AND NOT BE TO SMALL OR BE A PAINT BALL KIND OF THING. IM IN LAW ENFORCEMENT AND ITS GREAT. THE RIFLE MAG POUCHS ARE PERFECT FOR 3-33 ROUND GLOCK MAGS. AND ITS FOR A 6'0'' 190LBS PERSON AND UP. WORTH THE MONEY GUYS !",5,must have guys.,1331856000,"03 16, 2012"
A9EYVF3E5ACI2,B001BR1O74,onyxscarab,"[0, 0]","For cosplay primarily, it does act as a load bearing vest and does the job well. I would never condone this as a &#34;tactical&#34; piece of equipment, but if you are looking for something that looks authentic and is lightweight, its a great product. The lady I bought this for loves it, but she has zero experience with tactical gear or environments, and I have survived 2 combat deployments.",5,bought as gift,1356048000,"12 21, 2012"
A1KHK2DZOF99ON,B001BR1O74,oshirenshi,"[0, 0]","UTG Law Enforcement SWAT Vest;  perfect for the rang, work, or hunting.  Price verses quality is fantastic and it is easily adjustable to multiple sizes.  I am a XXL and the there was easily room for a XXXL and possibly  A XXXXL.  In other words you can fit this to wear with a vest on.",5,UTG Law Enforcement SWAT Vest,1323820800,"12 14, 2011"
AFXXS6KIJ9E83,B001BR1O74,OutdoorEnthusiast,"[0, 0]","I bought this vest for tactical purposes with my firearms on shooting outings and for the possible zombie apocalypse haha!  I bought one of the mesh vests with the shoulder rifle pads and cross draw pistol on the lower left side but it felt cheap and was fraying out of the box.  So I bought this off here for a little cheaper than all the other vests.  This one is a bit heavier and thicker than most vest out there but it works very well.  You have nice adjustable ties on both sides and velcro on the shoulders for height!  I'm 5'10"" and about 200lbs and it fits me great!  There's room for 3 pistol mags, 4 AR/AK mags, one pistol under the left arm, a pocket for a two-way radio, an interesting pocket for a collapsible baton on the right side, and a back large pocket for whatever.  The vest is a bit hot to wear during the summer months but it's not too bad, keeps you warmer in the winter haha",5,Excellent Quality and Fit!!!,1354233600,"11 30, 2012"
A20S7RQWDWPENT,B001BR1O74,Outsider,"[0, 0]",Very happy with this vest. Lots of storage. Fit is a little tight but I prefer it that way to avoid movement. Only negative is the the pistol holster is a little to far to the side for my taste. I feel that I'm using the tips of my fingers to remove the gun then I have to adjust my grip. All in all very satisfied.,4,UTG Swat Vest,1328659200,"02 08, 2012"
A1HZ0NTEDXSQT,B001BR1O74,page halpin,"[0, 0]",This is authentic and heavy and excellent. Kids or adults will love this.,5,Five Stars,1405036800,"07 11, 2014"
A2ZKQC0XCIIAEM,B001BR1O74,Pampered Prepper,"[2, 2]","So I ordered this vest for my husband originally but once it arrived I liked it so much I kept it for myself. When I typed in bullet proof vest in the amazon search bar this was the first result so instead of reading the details I ordered it. Anyway my husband decided to get a flac jacket instead so that's another reason I kept it. I'm average build,my bust is good sized but I had no problem with the fit on this jacket. The small hand gun I own fits well in the holster I use to pouch on the back to carry extra magazines for my AR-15.. while the vest is on its hard to reach that back pocket so its something to keep in mind. The elastic cords on the side allow you to adjust the vest to fit almost anyone and you could also use the extra cord for other things if you had to. Everyone ive showed the vest too has wanted one, it has lots of pockets for anything from bullets to flashlights to walkie talkies. Overall a great tactical vest at a affordable price,I highly recommend it!",5,A civilian perspective,1333929600,"04 09, 2012"
AZH8Y1WXGUVM5,B001BR1O74,"Pheng Yang ""Ian Yang""","[0, 0]","this is, all in all, a cool tactical vest but it's more for show than it is for works. the material is very cheaply made and doesn't allow you to adjust the pouches as you see fit. it's cool if you plan on using this as part of a costume, but if you're serious about this kind of stuff for tactical shooting for hunting, I'd keep looking.",3,"cool, but just a costume",1363996800,"03 23, 2013"
A3GJTSFIVT8BAP,B001BR1O74,Richard Blackwell,"[0, 0]",Very good for the price. I found it a bit small so i am passing this vest  on to a family member with a smaller build. I am 6' 4'' 230.,3,UTG Law enforcement Swat vest,1394150400,"03 07, 2014"
A1E1Y4CSFBKN3V,B001BR1O74,robr,"[7, 10]",This is a cool looking vest. Should fill in all your costume needs. Be warned this vest is tiny. If you are the size of a person who could actually be on a SWAT team this probably won't fit you. Sorry.,3,Cool vest. little small though,1309132800,"06 27, 2011"
A3U0HRZXDW80QD,B001BR1O74,"Samuel M. Somers ""MICHAEL""","[0, 1]","I'm a huge guy and this vest fits around me without spending hundreds of dollars. If needed this vest in a life and death event I would not use it but for a home back up vest it is good. I DON'T know what you expect for the money but it is well worth the money. I found things which I won't go into that could be different but to take out of my closet at home rigged to go I like it, again look at the price and take my word for us big guys you get more than your moneys worth. GO BIG GUYS AND DON'T LOOK BACK OR SPEND 100'S OF DOLLARS UNTIL YOU TRY THIS VEST.",4,GREAT FOR BIG GUYS!!,1386201600,"12 5, 2013"
A1MN7C5D8Z1J8F,B001BR1O74,Scotty,"[0, 1]","Great product, a little short, but still awesome!  Very well built. Tough material.Fits my desert eagle and is secure in holster. Also fits clips.",5,"Great product, a little short, but still awesome!",1313280000,"08 14, 2011"
A66XJOWNNVFMX,B001BR1O74,sinerge,"[0, 0]",The female side of the top button snap over the zipper ripped off the very first time opening it!  Seems that it may not be that durable?  Going to get another one as maybe this was just a defective one.,3,Nice but,1352764800,"11 13, 2012"
A1GOARBX4IGGKL,B001BR1O74,"Sir Shoots A Lot ""Danny""","[77, 85]","Been an LEO for 4 years now and wanted to carry a response vest in my patrol car. Read the reviews like everyone else and got mixed emotions about it. Don't know about the rest of you, but nothing pisses me off more than getting half way through a review just to find out it is by some 12 year old who bought the product for an airsoft match and thinks he is Rambo. Don't get me wrong, my department trains with high quality airsoft guns and they are very effective. Much more cost effective than simunitions. But I think there should be a disclaimer at the beginning of every review done by someone 16 or younger just to save me the trouble. Sorry, had to vent and now I will get back on track. For my purposes, this vest seems to work well. I was able to route my surveillance mike for my radio into the vest and stash some extra AR mags for a grab and go vest. The pistol holster on the vest is an irrelevant addition for me as I would not dare move my sidearm from my duty belt in a shooter situation just to have muscle memory take over and keep trying to draw from an empty waist holster if my AR went down. However it should serve well to secure a recovered weapon or a downed suspect's weapon. There are plenty of pockets for whatever you think you may need and even a pocket that looks to be for an expandable baton which is great since I don't carry mine on my duty belt. It's better off there than at home. I read in one review where someone said the vest was not adjustable. Not true, it is fully adjustable. There is a nice spot on the back for a police patch as well. One thing I have never understood is why you would put shotgun shell holders in an exposed location like that. Try running, crawling, and fighting someone then let me know how many of them bad boys are still there. Must be a LOOK thing. If your carrying shot gun rounds you need a pocket that has the holders inside of it. Like in all my other reviews, if you're on a budget this is a good vest. Just use some common sense when setting it up.",5,"Good Vest, Please Read",1328918400,"02 11, 2012"
